use defer to unlock mutex;use defer to unlock mutex clean upSignedoffby Anyu Wang wanganyuoutlook.com What I didsource code clean up How I did ituse defer to unlock mutex How to verify itNA Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
Fix typo in macvlansetup.go;NOM
Various libnetwork cleanups;See commits for details.Related to        The text was updated successfully but these errors were encountered
. backport Fix possible overlapping IPs;?ƒìÆ  What I didFix a possibility where overlapping IP addresses could exist as a result of the node failing to clean up its old loadbalancer IPs.Fixes A node is no longer using its load balancer IP address when it no longerhas tasks that use the network that requires that load balancer. Whenthis occurs the swarmkit manager will free that IP in IPAM and mayreassign it.When a task shuts down cleanly it attempts removal of the networks ituses and if it is the last task using those networks this removalsucceeds and the load balancer IP is freed.However this behavior is absent if the container fails. Removal of thenetworks is never attempted.To address this issue I amend the executor. Whenever a node loadbalancer IP is removed or changed that information is passed to theexecutor by way of the Configure method. By keeping track of the set ofnode NetworkAttachments from the previous call to Configure we candetermine which if any have been removed or changed.At first this seems to create a race by which a task can be attemptingto start and the network is removed right out from under it. Howeverthis is already addressed in the controller. The controller will attemptto recreate missing networks before starting a task.Signedoffby Drew Erny dernymirantis.comcherry picked from commit dbedSignedoffby Ameya Gawde agawdemirantis.com       The text was updated successfully but these errors were encountered
vendor swarmkit to fix deadlock in log broker.;Revendors swarmkit to fix a deadlock in the log broker. Closes .       The text was updated successfully but these errors were encountered
replace uses of deprecated containerdsys.RunningInUserNS;This utility was moved to a separate package which has no dependencies.       The text was updated successfully but these errors were encountered
pkgsystem remove deprecated things and move and deprecate more;pkgsystem remove deprecated GetOSVersion consts SecurityInfo utils.This removes the deprecated wrappers. These were no longer used in our codeand were deprecated in the . release giving external consumers to replacethe deprecated ones.Note that there are two consts for which there is no replacement in golang.orgxsysconst  PROCESSTRUSTLABELSECURITYINFORMATION x ACCESSFILTERSECURITYINFORMATION xPROCESSTRUSTLABELSECURITYINFORMATION is documented as reserved and I couldnot find clear documentation about ACCESSFILTERSECURITYINFORMATION so not sureif they must be included in golang.orgxsys httpsdocs.microsoft.comenusopenspecswindowsprotocolsmsdtypecafdecdddpkgsystem remove unused system.Unmount utilityOn LinuxUnix it was just a thin wrapper for unix.Unmount and a noop on Windows.This function was not used anywhere also not externally so removing this withoutdeprecating first.pkgsystem deprecate some consts and move them to pkgidtoolsThese consts were used in combination with idtools utilities whichmakes it a more logical location for these consts to live.       The text was updated successfully but these errors were encountered
Add support for sharedsize parameter for images queries;NOM
docs fix image name in testing guide;What I didI followed the contributing guide and encountered a few issues.Note this also did not work out for me   mobydocscontributingsetupdevenv.md   Lines to  in eca    
Jenkinsfile add stage for Windows on containerd;followup to relates to        The text was updated successfully but these errors were encountered
Jenkinsfile update Windows insider to latest tag ...;Tags can be found at httpsmcr.microsoft.comvwindowsservercoreinsidertagslist       The text was updated successfully but these errors were encountered
Crosscompilation for sx and ppcle;NOM
Remove LCOW step volumesmounts remove LCOW code alternative;relates to part of alternative for closes This alternative to preserves the LCOW parsing code for mounts in case we will be using LCOW using containerd's LCOW implementation. By default a native parser is now used matching the host and thus container's platform.After taking care of the above tests have also be split to be perdriver and some refactoring to improve the tests being able to run them parallel.details belowvolumemounts move some code to correct location and minor lintingformattingRemove the windowsparser.HasResource override as it was the same on bothWindows and LinuxMove the rxLCOWDestination to the lcowParser codeMove the rwModes variable to a generic nonplatformspecific file as it'sused both for the windowsParser and the linuxParserSome minor formatting and linting changesvolumemounts remove containerOS argument from NewParser LCOW codeThis changes mounts.NewParser to create a parser for the current operatingsysteminstead of one specific to a possibly nonmatching in case of LCOW OS.With the OSspecific handling being removed the OS parameter is also removedfrom daemon.verifyContainerSettings and various other containerrelatedfunctions.Split tests per parserHave tests perparser instead of grouping all tests in a single test with atestset for each parser inside that test. All tests have been kept at thecost of some duplication in the testcases that overlapped were the samefor multiple parsers.Add constructors for each parserThis adds constructors for the Linux Windows and LCOW to allow using theseparsers externally instead of only through NewParser.Don't use global variable for fileinfoproviderThe code used a global packagelevel currentFileInfoProvider that was usedto stub the actual fileInfoProvider during tests. Using a packagelevel variablefor this could cause issues when trying to run tests in parallel as well asmaking the tests more complicated tests had to reset the provider in a defer.Now that we have a constructor for each driver we can set up the fileinfoproviderin those constructors and stub the implementation for specific instances insteadof globally.Use subtests and use gotest.toolsThese tests were running many testcases which required a lot of glue code toconstruct useful errors if one of those failed.Using regular subtests instead to make debugging easier and use gotest.toolsto take care of useful errors. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
Adjust buildmode comment to link to commit;This should make sure the link is still meaningful if that file drastically changes which should make it easier to trace where the interesting block of code moved to and how it changes over time.Also add TODO items for Go . and . where we can pie more builds.This is a very minor followup to        The text was updated successfully but these errors were encountered
ReplaceFileTarWrapper permit to override file name;What I didJust permit to override the tarHeader with a different name if it's needed. Normal behavior is unchanged. This permits to override the name with a custom callback. How to verify itWe have a test unit under the luet project.httpsgithub.
don't use buildmodepie on ppc;What I didmade sure buildmodepie is not passed on ppc bigendian How I did itadded exception in hackmake.binaryIt's already omitted for ppc inhackdockerfileinstallinstall.shnot using wildcard because GOARCHppcle supports pie Ho
Bump swarmkit to get fix for rollback failure;fixes  What I didUpdate swarmkit for fix for issue  How I did it How to verify it Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
libnetwork more cleanups;migrated from mobylibnetworkcloses mobylibnetworkwindows remove redundant initdriversbridge dont use types.ParseCIDR for fixed valuedriversbridge format comments       The text was updated successfully but these errors were encountered
Remove LCOW step remove layerstore indexing by OS used for LCOW;splitting off from        The text was updated successfully but these errors were encountered
libnetworkportmapper some minor cleaning up;closes mobylibnetworkmigrated from mobylibnetwork usinggit checkout b proxycleanup upstreammasterPRNUMBER curl fsSL httpspatchdiff.githubusercontent.comrawmobylibnetworkpull.patch | git am way S directorylibnetworkportmapper don't compile linuxonly code on Windowsportmapper minor linting fix and comment purpose of newProxy variableportmapper change userlandProxyCommandName to a constit's not overridden anywhere so may as well be a constportmapper move mockProxyCommand to a test fileNo need to vendor this file in other projects and it's only used during tests.       The text was updated successfully but these errors were encountered
vendor mobyterm Azuregoansiterm for golang.orgxsyswindows compatibility;Relates tomobyterm Invalid Standard Handle Panic on Windows Server dockerforwin Invalid standard handle identifier since .. updatedockercli window cmd run docker v errorChangeswinterm GetStdFile Added compatibility with golang.orgxsyswindowswinterm fix GetStdFile falltroughupdate deprecation message to refer to the correct replacementadd go.modFix int overflowConvert int to string using runefull diffmobytermbeabbe...fffAzuregoansitermdeb...ddfc Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
. backport Jenkinsfile skip ppcle and sx by default on pull requests;backport of This changes CI to skip these platforms by default. The ppcle and sxmachines are pet machines configuration may be outdated and thesemachines are known to be flaky.Building and verifying packages for these platforms is being handedover to the IBM team.We can still run these platforms for specific pull requests by selectingthe checkboxes.       The text was updated successfully but these errors were encountered
Remove LCOW step daemon remove graphdriver indexing by OS;splitting off from        The text was updated successfully but these errors were encountered
libnetworkendpoint remove redundant doUpdateHostsFile function;replaces mobylibnetworkcloses mobylibnetworkThe second sandbox argument was unused and it was onlyused in a single location so we may as well inline thecheck.       The text was updated successfully but these errors were encountered
libnetworkportallocator various cleanups remove init;relaces mobylibnetworkcloses mobylibnetworkportallocator use const for default portranges instead of initportallocator minor refactor for readabilityportallocator log instead of discard portrange failuresBoth getDynamicPortRange and sanitizePortRange could produce and error and the error message was currently discarded silently falling back to using the default port range. This patchMoves the fallback message from getDynamicPortRange to getDefaultPortRange which is where the actual fallback occurs.Logs the fallback message and the error that causes the fallback.The messageerror is currently printed at the INFO level but could be raised to a WARN depending on what kind of situations can cause the error.       The text was updated successfully but these errors were encountered
libnetworkbridge remove unused others argument from isolateNetwork;replaces mobylibnetworkcloses mobylibnetworkThis argument was used to detect conflicts but was later removed in mobylibnetworkcbc mobylibnetwork carry of mobylibnetwork.However it was never removed and we were still getting a list of all networks without using the results.       The text was updated successfully but these errors were encountered
libnetworknetutils minor cleanups and fixes;replaces mobylibnetworkcloses mobylibnetwork       The text was updated successfully but these errors were encountered
Remove LCOW step;Chipping off more bits from This removes most of the LCOW related things from libcontainerd although there's some bits left that potentially could be the cause of failures on so leaving those for a separate PR.       The text was updated successfully but these errors were encountered
libnetwork remove some things that are no longer needed;part of see individual commits for details.probably lots of other things left       The text was updated successfully but these errors were encountered
pkgfileutils PatternMatcher.Matches remove debug logging;relates to Trying to avoid logging code in libraries used elsewhere. If this debug log is important it should be easy to add in code that's calling it. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
networkdb mark testhelpers as t.Helper;this migrates mobylibnetworkcloses mobylibnetworkrelates to mobylibnetwork comment in libnetwork repogit formatpatch HEAD in moby repogit am directorylibnetwork ..libnetworknetworkdbmarktesthelpersast.Helper.patch Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
Fix log statement 'failed to exit' timeout accuracy;log statement should reflect how long it actually waited not how longit theoretically could wait based on the 'seconds' integer passed in. What I didIf killPossiblyDeadProcess fails then wait is modified to only wait seconds rather than keeping the original timeout of secondsSince this log message was still logging seconds this could lead to these strange messages in the logs notice how the log message says it waited seconds but the message was logged only seconds latertimeT.Z leveldebug msgSending kill signal to container cfaffeafafddbcdcccbatimeT.Z levelerror msgError sending stop signal to container containercfaffeafafddbcdcccba errorCONTAINER KILL FAILED AHHHHHHHHHHHtimeT.Z levelinfo msgContainer failed to exit within seconds of signal using the force containercfaffeafafddbcdcccbaAfter this change the log messages accurately reflects that it only waited secondstimeT.Z leveldebug msgSending kill signal to container ceedacfddebdbfdfbcfdddcctimeT.Z levelerror msgError sending stop signal to container containerceedacfddebdbfdfbcfdddcc errorCONTAINER KILL FAILED AHHHHHHHHHHHtimeT.Z levelinfo msgContainer failed to exit within s of signal using the force containerceedacfddebdbfdfbcfdddcc How to verify itmodify code to always return error from killWithSignal Description for the changelogNA followup to  A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
Remove a lot of outdated projectPACKAGERS.md text;This is just a first pass to axe some low hanging fruit. At this point the project is generally mature enough that I do not believe most of this is necessary.       The text was updated successfully but these errors were encountered
Fix daemon.json and daemon seccompprofile not accepting unconfined and rename default profile to builtin;waiting for then I can add some tests.Possibly will be splitting this PR in some chunks as well in case we want to backport the unconfined daemon configuration fix.Add const for unconfined and default seccomp profilesFix daemon.json and daemon seccompprofile not accepting unconfinedCommit b implemented an option toset the default seccomp profile in the daemon configuration. When that PRwas reviewed it was discussed to have the option accept the path to a customprofile JSON file commentHowever in the implementation the special unconfined value was not taken intoaccount. The unconfined value is meant to disable seccomp more factuallyrun with an empty profile.While it's likely possible to achieve this by creating a file with an an empty profile and passing the path to that file it's inconsistent with thesecurityopt seccompunconfined option on docker run and docker createwhich is both confusing and makes it harder to use especially on Docker Desktopwhere there's no direct access to the VM's filesystem.This patch adds the missing check for the special unconfined value.daemon allow builtin as valid value for seccomp profilesThis allows containers to use the embedded default profile if a differentdefault is set e.g. unconfined in the daemon configuration. Without thisoption users would have to copy the default profile to a file in order touse the default.daemon move custom seccomp profile warning from CLI to daemon side What I did How I did it How to verify it Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
. backport Fix setting swaplimittrue without checking;Cherrypick  What I didfixes  How I did itAdded one condition to mobypkgsysinfocgrouplinux.go How to verify itActually I wanted to create unit tests for this one. The problem is certain files must be present on FS so I see solutionsuse mocks of os.Stat for examplesince part of the path is passed as an argument choose a different dir for tests eg tmpI do not know what is the common practice in the project st PR so I decided just to simply open a PR and ask. Description for the changelogFixes setting swaplimittrue without checking memory.swap.max A picture of a cute animal not mandatory but encouragedAnother time        The text was updated successfully but these errors were encountered
vendor github.comopencontainersselinux v..;full diffopencontainersselinuxv.....v..bitsandbloomsbitsetv.....v.. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
vendor swarmkit master after libnetwork move;relates to  dockerswarmkit depends on dockerswarmkit What I did How I did it How to verify it Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
revendor BuildKit master branch;relates to depends on mobybuildkit mobybuildkitUpdatesvendor golang.orgxcrypto cfeedcefeedbffull diff golangcryptocff...cfevendor golang.orgxtime afdaefcaccecbeacefull diff golangtimedb...afvendor golang.orgxnet eecbbafcbcbcbffeafull diff golangnete...eecbbvendor golang.orgxsync becddfddaedadfull diff golangsyncee...bvendor google.golang.orggenprotofull diff googleapisgogenprotofa...dvendor github.comtonistiigifsutil dfbfdbbcfbbefcabdeecfull diff tonistiigifsutilf...daf       The text was updated successfully but these errors were encountered
daemon improve handling of ROOTLESSKITPARENTEUID;daemon.WithRootless make sure ROOTLESSKITPARENTEUID is valid intdaemon.RawSysInfo minor simplification and rename variable thatclashed with imported package. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
libnetwork replace BurntSushitoml with pelletiergotoml;replaces mobylibnetworkrelates to Dependency will go away once is mergedThe BurntSushi project is no longer maintained and the container ecosystem is moving to use the pelletiergotoml project instead.This patch moves libnetwork to use the pelletiergotoml library to reduce our dependency tree and use the same library in all places.       The text was updated successfully but these errors were encountered
. backport rootless avoid runxtables.lock EACCES on SELinux hosts disable overlay if running with SELinux fix x certificate signed by unknown authority on openSUSE Tumbleweed;Backport dockerdrootless.sh avoid runxtables.lock EACCES on SELinux hosts What I didFix  How I did itPreviously running dockerdrootless.sh on SELinuxenabled hosts was failing with can't open lock file runxtables.lock Permission denied error. issue .This commit avoids hitting the error by relabeling run in the RootlessKit child.The actual run on the parent is unaffected.httpsgithub.comcontainerspodmanblobefcbaadbefeefbblibpodnetworkinglinux.goLL How to verify itInstall Rootless Docker to Fedora without disabling SELinuxMake sure the daemon starts up without can't open lock file runxtables.lock Permission denied error Description for the changelogdockerdrootless.sh avoid can't open lock file runxtables.lock Permission denied errorSELinux hosts A picture of a cute animal not mandatory but encouraged?ƒÉº rootless disable overlay if running with SELinux What I didClose rootlessoverlay kernel .SELinux mkdir homeUSER.localsharedockeroverlayCIDinitmergeddev permission denied.  How I did itDisable overlay when DOCKERDROOTLESSSELINUX is set.We can't rely on goselinux.GetEnabled because RootlessKit doesn't mount sysfsselinux in the child rootlesscontainersrootlesskit How to verify itInstall to Fedora Make sure docker info shows fuseoverlayfs as the default storage driver on rootless while retaining overlay on rootfulMake sure docker run helloworld works on rootless Description for the changelogrootless disable overlay if running with SELinux A picture of a cute animal not mandatory but encouraged?ƒÉº rootless fix x certificate signed by unknown authority on openSUSE Tumbleweed What I didFix x certificate signed by unknown authority error on openSUSE Tumbleweed.openSUSE Tumbleweed was facing this error as etcsslcabundle.pem is provided as a symlink to ....varlibcacertificatescabundle.pem which was not supported by rootlesskit copyupetc .See rootlesscontainersrootlesskit How I did itBy bindmounting etcssl from the parent namespace into the child. How to verify itRun docker contextrootless pull helloworld on an openSUSE Tumbleweed host. Description for the changelogrootless fix x certificate signed by unknown authority on openSUSE Tumbleweed A picture of a cute animal not mandatory but encouraged?ƒÉº       The text was updated successfully but these errors were encountered
Update AUTHORS and mailmap;Updating the list to account for the new commits from libnetwork.       The text was updated successfully but these errors were encountered
rootless fix x certificate signed by unknown authority on openSUSE Tumbleweed;What I didFix x certificate signed by unknown authority error on openSUSE Tumbleweed.openSUSE Tumbleweed was facing this error as etcsslcabundle.pem is provided as a symlink to ....varlibcacertificatescabundle.pem which was not supp
Dockerfile install criu from binary repo carry;carry of with changes from comment appliedcloses closes        The text was updated successfully but these errors were encountered
Remove LCOW step;taken from but splitting into smaller chunksThe LCOW implementation in dockerd has been deprecated in favor of reimplementationin containerd in progress. Microsoft started removing the LCOW V code from thebuild dependencies we use in Microsoftopengcs soon to be part of Microsofthcshhimwhich means that we need to start removing this code.This first step removes the lcow graphdriver the LCOW initialization code andsome LCOWrelated utilities. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
update runc binary to v.. GA;httpsgithub.comopencontainersruncreleasestagv..       The text was updated successfully but these errors were encountered
. backport vendor github.commobybuildkit v..gecde;backport of vendor github.commobybuildkit v..gecdefull diff mobybuildkitv.....v..gecdeTransform relative mountpoints for exec mounts in the executorAdd test for handling relative mountpointsvendor github.commobybuildkit v..full diff mobybuildkitv.....v..vendor containerd required for rootless overlayfs on kernel .not included to avoid depending on a forkAdd retry on image push xx errorscontenthash include basename in content checksum for wildcardsFix missing mounts in execOp cache mapAdd regression test for run cache not considering mountsAdd hack to preserve Dockerfile RUN cache compatibility after mount cache bugfix Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
changelog fix incorrectly named libnetwork label;The correct name is com.docker.network.containerifaceprefix butthe changelog accidentally used interface instead of iface becausethe libnetwork pull request used that as a title.relates to dockerclirelates to relates to mobylibnetwork       The text was updated successfully but these errors were encountered
testing update fix linting issues found by golangcilint v..;Splitting this from which needs some work use a custom action instead of the default one similar to buildkit CIThis updates fixes linting issues found by the latest golangcilint v..       The text was updated successfully but these errors were encountered
Fix possible overlapping IPs;What I didFix a possibility where overlapping IP addresses could exist as a result of the node failing to clean up its old loadbalancer IPs.Fixes supercedes .closes  How I did itA node is no longer using its load balancer IP a
vendor github.commobybuildkit v..gecde;vendor github.commobybuildkit v..gecdefull diff mobybuildkitv.....v..gecdeTransform relative mountpoints for exec mounts in the executorAdd test for handling relative mountpointsvendor github.commobybuildkit v..full diff mobybuildkitv.....v..vendor containerd required for rootless overlayfs on kernel .not included to avoid depending on a forkAdd retry on image push xx errorscontenthash include basename in content checksum for wildcardsFix missing mounts in execOp cache mapAdd regression test for run cache not considering mountsAdd hack to preserve Dockerfile RUN cache compatibility after mount cache bugfix Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
. backport pkgsignal ignore SIGURG on all platforms;backport of followup to relates to dockercliOther Unix platforms e.g. Darwin are also affected by the Goruntime sending SIGURG.This patch changes how we match the signal by just looking for theURG name which should handle any platform that has this signaldefined in the SignalMap. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
vendor github.comfluentfluentloggergolang ..;Updates the fluent logger library. Namely this fixes a couple placeswhere the library could panic when closing and writing to channels.see fluentd PRsissuesfluentfluentloggergolangfluentfluentloggergolangfluentfluentloggergolangfluentfluentloggergolangcloses closes Signedoffby Cam ghsparr.email What I didI edited vendor.conf manually then ran .hackvendor.sh How to verify it Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
pkgsignal ignore SIGURG on all platforms;followup to relates to dockercliOther Unix platforms e.g. Darwin are also affected by the Goruntime sending SIGURG.This patch changes how we match the signal by just looking for theURG name which should handle any platform that has this signaldefined in the SignalMap. What I did How I did it How to verify it Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
. backport vendor github.comdockerlibnetwork baddecbdec;backport of supersedes Update libnetwork to make docker run p functional again on environmentswith kernel boot parameter ipv.disable.full diff mobylibnetworkb...bafix port forwarding with ipv.disablefixes Docker .. all containers stopped and cannot start if ipv is disabled on hostfixes mobylibnetwork Network issue with IPv following update to version ..fixes dockerforlinux Since .. it's not possible to run docker on a machine with disabled IPv interfacesrelates to nginxproxynginxproxy BUG Latest image ENABLEIPV not being honoredrelates to elabftwelabftw errors when restarting elabftwrelates to httpsforums.docker.comtipvdisabledonmycomputerbutdockernetworkseemslookingforitrelates to NginxProxyManagernginxproxymanager Docker .. breaks IPVrelates to awsamazonecsagent Docker .. IPv bindings shouldn't be mapped as network bindings for tasks for non IPv networksvendor github.comishidawatarusctp fecdeebdddbeEnforce order of lock acquisitions on networkcontroller fixes fixes mobylibnetwork Name resolution stuck due to deadlock between different network struct methodsfixes Docker deamon get's stuck can't serve DNS requestsvendor github.comishidawatarusctp fecdeebdddbefull diff ishidawatarusctpecb...fesupport SOSNDBUFSORCVBUF handlingSupport Go Moduleslicense clarificatonci drop . . . supportAdd support for SocketConfigsupport goarch mipsle architecture.fix possible socket leak when bind fails Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
vendor github.comdockerlibnetwork baddecbdec;supersedes closes Update libnetwork to make docker run p functional again on environmentswith kernel boot parameter ipv.disable.full diff mobylibnetworkb...bafix port forwarding with ipv.disablefixes Docker .. all containers stopped and cannot start if ipv is disabled on hostfixes mobylibnetwork Network issue with IPv following update to version ..fixes dockerforlinux Since .. it's not possible to run docker on a machine with disabled IPv interfacesrelates to nginxproxynginxproxy BUG Latest image ENABLEIPV not being honoredrelates to elabftwelabftw errors when restarting elabftwrelates to httpsforums.docker.comtipvdisabledonmycomputerbutdockernetworkseemslookingforitrelates to NginxProxyManagernginxproxymanager Docker .. breaks IPVrelates to awsamazonecsagent Docker .. IPv bindings shouldn't be mapped as network bindings for tasks for non IPv networksvendor github.comishidawatarusctp fecdeebdddbeEnforce order of lock acquisitions on networkcontroller fixes fixes mobylibnetwork Name resolution stuck due to deadlock between different network struct methodsfixes Docker deamon get's stuck can't serve DNS requestsvendor github.comishidawatarusctp fecdeebdddbefull diff ishidawatarusctpecb...fesupport SOSNDBUFSORCVBUF handlingSupport Go Moduleslicense clarificatonci drop . . . supportAdd support for SocketConfigsupport goarch mipsle architecture.fix possible socket leak when bind fails Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
contribcheckconfig.sh Make script POSIX;What I didI needed to run checkconfig.sh on a small system that doesn't have bash. So I did the changes needed to make it a POSIX shell script and thus remove the bash dependency. Having done that for my own needs I thought I'd share this more portab
contribcheckconfig.sh Remove awk dependency;NOM
Add Samuel Karp as a maintainer;samuelkarp has been a longtime supporter of the container ecosystem. He is an active security advisor for the containerd project has spent a lot of time with the awslogs logging driver and has been helping with review and triage of pull requests here
. backport pkgsignal.CatchAll ignore SIGURG on Linux;backport of relates to commentI copied the approach taken in dockercli to be consistentDo not handle SIGURG on Linux as in go. the go runtime issuesSIGURG as an interrupt to support preemptable system calls on Linux.This issue was caught in TestCatchAll which could fail when updating to Go . or above Failed FAIL pkgsignal TestCatchAll .s signallinuxtest.go assertion failed urgent IO condition string continued string signallinuxtest.go assertion failed continued string hangup string signallinuxtest.go assertion failed hangup string child exited string signallinuxtest.go assertion failed child exited string illegal instruction string signallinuxtest.go assertion failed illegal instruction string floating point exception string Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
update containerd binary to v..;full diff containerdcontainerdv.....v..The second patch release for containerd . is a security release to updaterunc for CVE Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
. update containerd binary to v..;full diff containerdcontainerdv.....v..The sixth patch release for containerd . is a security release to updaterunc for CVE Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
pkgsignal.CatchAll ignore SIGURG on Linux;relates to commentI copied the approach taken in dockercli to be consistentDo not handle SIGURG on Linux as in go. the go runtime issuesSIGURG as an interrupt to support preemptable system calls on Linux.This issue was caught in TestCatchAll which could fail when updating to Go . or above Failed FAIL pkgsignal TestCatchAll .s signallinuxtest.go assertion failed urgent IO condition string continued string signallinuxtest.go assertion failed continued string hangup string signallinuxtest.go assertion failed hangup string child exited string signallinuxtest.go assertion failed child exited string illegal instruction string signallinuxtest.go assertion failed illegal instruction string floating point exception string What I did How I did it How to verify it Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
. backport update runc binary to v..rc;backport of full diff opencontainersruncv..rc...v..rcRelease notesThis release of runc contains a fix for CVE and users arestrongly recommended to update especially if you are providingsemilimited access to spawn containers to untrusted users.Aside from this security fix only a few other changes were made sincev..rc the only uservisible change was the addition of supportfor defaultErrnoRet in seccomp profiles. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
update runc binary to v..rc;full diff opencontainersruncv..rc...v..rcRelease notesThis release of runc contains a fix for CVE and users arestrongly recommended to update especially if you are providingsemilimited access to spawn containers to untrusted users.Aside from this security fix only a few other changes were made sincev..rc the only uservisible change was the addition of supportfor defaultErrnoRet in seccomp profiles. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
Daemon config validation;On dockerd validate return after the daemon config has been loaded and validated.Continuation of avoids the os.Exit.closes fixes        The text was updated successfully but these errors were encountered
Disable go modules when compiling binaries used in tests;relates to These caused CI to fail when using Go . so disabling Go modules to prevent that       The text was updated successfully but these errors were encountered
pkgfileutils TestMatches remove cases no longer valid for go.;relates to fixes These tests were no longer valid on Go . related to httpstip.golang.orgdocgo.pathfilepathThe Match and Glob functions now return an error if the unmatched part ofthe pattern has a syntax error. Previously the functions returned early ona failed match and thus did not report any later syntax error in the pattern.Causing the test to fail RUN TestMatches fileutilstest.go assertion failed error is not nil syntax error in pattern patterna\\ texta FAIL TestMatches .s       The text was updated successfully but these errors were encountered
hack add script to regenerate certificates and update testcerts;relates to Certificates were originally added in ccb but did not include a script to generate them. Current versions of Go expect certificates to use SAN instead of Common Name fields so updating the script to include thosex certificate relies on legacy Common Name field use SANs or temporarilyenable Common Name matching with GODEBUGxignoreCNSome fields were updated to be a bit more descriptive instead of replaceme and the text option was used to include a humanreadable variant of the content. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
. backport Update runc binary to v..rc;backport of Swarm config use absolute paths for mount destination strings Update runc binary to v..rcfull diff opencontainersruncv..rc...v..rcrelease notes httpsgithub.comopencontainersruncreleasestagv..rcPotentially breaking changescgroupv kernel memory limits are now always ignored as kmemcg hasbeen effectively deprecated by the kernel. Users should make use ofregular memory cgroup controls.libcontainercgroups cgroup managers' Set now acceptconfigs.Resources rather than configs.Cgroupslibcontainercgroupssystemd reconnect and retry in case dbusconnection is closed after dbus restartlibcontainercgroupssystemd don't set limits in ApplyBugfixesseccomp fix bit compilation errors regression in rccgroupv blkio weight value conversion fixrunc init fix a hang caused by deadlock in seccompebpf loading code regression in rcrunc start fix chdir to cwd permission denied for some setups regression in rcs fix broken terminal regression in rcImprovementsrunc startexec better diagnostics when container limits are too lowrunc startexec better cleanup after failed runc initcgroupv improve freezing chancescgroupv multiple GetStats improvementscgroupv fallback to setting io.weight if io.bfq.weight is not availablecapabilities WARN not ERROR for unknown unavailable capabilities       The text was updated successfully but these errors were encountered
hackvalidate skip DCO in default;noticed in that we were validating this twice or times if we count the DCO botWe perform a DCO check before we run all other tests so we can skip it as part of the validate step.Leaving the line in for visibility and in case we switch from Jenkins to e.g. GitHub actions. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
update containerd binary to v..;runc is updated in full diff containerdcontainerdv.....v..Notable UpdatesUpdate runc to rcFix registry mirror authorization logic in CRI pluginFix regression in cricnirelease to include cri tools Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
. backport buildernext relax second cache key requirements for schema;backport of fixes mobybuildkitSchema images can not have a config based cache keybefore the layers are pulled. Avoid validation and reusemanifest digest as a second key. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
Jenkinsfile skip ppcle and sx by default on pull requests;This changes CI to skip these platforms by default. The ppcle and sxmachines are pet machines configuration may be outdated and thesemachines are known to be flaky.Building and verifying packages for these platforms is being handedover to the IBM team.We can still run these platforms for specific pull requests by selectingthe checkboxes. Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
